employee_code,date,shift,check_in,check_out,regular_minutes,late_minutes,early_leave_minutes,overtime_minutes,status
EMP0098,2025-09-18,GENERAL,2025-09-18 08:30:00,2025-09-18 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-09-19,GENERAL,2025-09-19 08:30:00,2025-09-19 18:41:00,540,0,0,71,PRESENT
EMP0098,2025-09-22,GENERAL,2025-09-22 08:30:00,2025-09-22 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-09-23,GENERAL,2025-09-23 08:30:00,2025-09-23 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-09-24,GENERAL,2025-09-24 08:30:00,2025-09-24 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-09-25,GENERAL,2025-09-25 08:30:00,2025-09-25 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-09-26,GENERAL,2025-09-26 08:30:00,2025-09-26 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-09-29,GENERAL,2025-09-29 08:30:00,2025-09-29 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-09-30,GENERAL,2025-09-30 08:30:00,2025-09-30 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-10-01,GENERAL,2025-10-01 08:30:00,2025-10-01 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-10-02,GENERAL,2025-10-02 08:30:00,2025-10-02 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-10-03,GENERAL,2025-10-03 08:30:00,2025-10-03 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-10-06,GENERAL,2025-10-06 08:30:00,2025-10-06 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-10-07,GENERAL,,,0,0,0,0,ABSENT
EMP0098,2025-10-08,GENERAL,2025-10-08 08:30:00,2025-10-08 19:23:00,540,0,0,113,PRESENT
EMP0098,2025-10-09,GENERAL,2025-10-09 08:30:00,2025-10-09 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-10-10,GENERAL,2025-10-10 08:30:00,2025-10-10 18:57:00,540,0,0,87,PRESENT
EMP0098,2025-10-13,GENERAL,2025-10-13 08:30:00,2025-10-13 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-10-14,GENERAL,2025-10-14 08:30:00,2025-10-14 18:00:00,540,0,0,30,PRESENT
EMP0098,2025-10-15,GENERAL,2025-10-15 08:30:00,2025-10-15 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-10-16,GENERAL,2025-10-16 08:30:00,2025-10-16 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-10-17,GENERAL,2025-10-17 08:30:00,2025-10-17 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-10-20,GENERAL,2025-10-20 08:30:00,2025-10-20 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-10-21,GENERAL,,,0,0,0,0,LEAVE
EMP0098,2025-10-22,GENERAL,2025-10-22 08:30:00,2025-10-22 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-10-23,GENERAL,2025-10-23 08:30:00,2025-10-23 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-10-24,GENERAL,2025-10-24 08:30:00,2025-10-24 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-10-27,GENERAL,2025-10-27 08:30:00,2025-10-27 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-10-28,GENERAL,2025-10-28 08:30:00,2025-10-28 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-10-29,GENERAL,2025-10-29 08:30:00,2025-10-29 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-10-30,GENERAL,2025-10-30 08:30:00,2025-10-30 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-10-31,GENERAL,2025-10-31 08:30:00,2025-10-31 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-11-03,GENERAL,2025-11-03 08:30:00,2025-11-03 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-11-04,GENERAL,2025-11-04 08:30:00,2025-11-04 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-11-05,GENERAL,2025-11-05 08:30:00,2025-11-05 19:18:00,540,0,0,108,PRESENT
EMP0098,2025-11-06,GENERAL,2025-11-06 08:30:00,2025-11-06 17:50:00,540,0,0,20,PRESENT
EMP0098,2025-11-07,GENERAL,2025-11-07 08:30:00,2025-11-07 18:41:00,540,0,0,71,PRESENT
EMP0098,2025-11-10,GENERAL,2025-11-10 08:30:00,2025-11-10 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-11-11,GENERAL,2025-11-11 08:30:00,2025-11-11 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-11-12,GENERAL,2025-11-12 08:30:00,2025-11-12 18:28:00,540,0,0,58,PRESENT
EMP0098,2025-11-13,GENERAL,2025-11-13 08:30:00,2025-11-13 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-11-14,GENERAL,2025-11-14 08:30:00,2025-11-14 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-11-17,GENERAL,2025-11-17 08:30:00,2025-11-17 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-11-18,GENERAL,2025-11-18 08:30:00,2025-11-18 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-11-19,GENERAL,2025-11-19 08:30:00,2025-11-19 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-11-20,GENERAL,2025-11-20 08:30:00,2025-11-20 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-11-21,GENERAL,2025-11-21 08:30:00,2025-11-21 17:51:00,540,0,0,21,PRESENT
EMP0098,2025-11-24,GENERAL,2025-11-24 08:30:00,2025-11-24 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-11-25,GENERAL,2025-11-25 08:30:00,2025-11-25 18:00:00,540,0,0,30,PRESENT
EMP0098,2025-11-26,GENERAL,2025-11-26 08:30:00,2025-11-26 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-11-27,GENERAL,2025-11-27 08:30:00,2025-11-27 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-11-28,GENERAL,2025-11-28 08:30:00,2025-11-28 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-12-01,GENERAL,2025-12-01 08:30:00,2025-12-01 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-12-02,GENERAL,2025-12-02 08:30:00,2025-12-02 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-12-03,GENERAL,2025-12-03 08:30:00,2025-12-03 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-12-04,GENERAL,2025-12-04 08:30:00,2025-12-04 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-12-05,GENERAL,2025-12-05 08:30:00,2025-12-05 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-12-08,GENERAL,2025-12-08 08:30:00,2025-12-08 19:03:00,540,0,0,93,PRESENT
EMP0098,2025-12-09,GENERAL,2025-12-09 08:30:00,2025-12-09 17:48:00,540,0,0,18,PRESENT
EMP0098,2025-12-10,GENERAL,2025-12-10 08:30:00,2025-12-10 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-12-11,GENERAL,2025-12-11 08:30:00,2025-12-11 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-12-12,GENERAL,2025-12-12 08:30:00,2025-12-12 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-12-15,GENERAL,2025-12-15 08:30:00,2025-12-15 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-12-16,GENERAL,2025-12-16 08:30:00,2025-12-16 17:57:00,540,0,0,27,PRESENT
EMP0098,2025-12-17,GENERAL,2025-12-17 08:30:00,2025-12-17 18:04:00,540,0,0,34,PRESENT
EMP0098,2025-12-18,GENERAL,2025-12-18 08:30:00,2025-12-18 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-12-19,GENERAL,2025-12-19 08:30:00,2025-12-19 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-12-22,GENERAL,2025-12-22 08:30:00,2025-12-22 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-12-23,GENERAL,2025-12-23 08:30:00,2025-12-23 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-12-24,GENERAL,2025-12-24 08:30:00,2025-12-24 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-12-25,GENERAL,,,0,0,0,0,HOLIDAY
EMP0098,2025-12-26,GENERAL,2025-12-26 08:30:00,2025-12-26 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-12-29,GENERAL,2025-12-29 08:30:00,2025-12-29 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-12-30,GENERAL,2025-12-30 08:30:00,2025-12-30 17:30:00,540,0,0,0,PRESENT
EMP0098,2025-12-31,GENERAL,,,0,0,0,0,HOLIDAY
EMP0098,2026-01-01,GENERAL,,,0,0,0,0,HOLIDAY
EMP0098,2026-01-02,GENERAL,2026-01-02 08:30:00,2026-01-02 18:36:00,540,0,0,66,PRESENT
EMP0098,2026-01-05,GENERAL,2026-01-05 08:30:00,2026-01-05 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-01-06,GENERAL,2026-01-06 08:30:00,2026-01-06 18:15:00,540,0,0,45,PRESENT
EMP0098,2026-01-07,GENERAL,2026-01-07 08:30:00,2026-01-07 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-01-08,GENERAL,2026-01-08 08:30:00,2026-01-08 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-01-09,GENERAL,2026-01-09 08:30:00,2026-01-09 17:56:00,540,0,0,26,PRESENT
EMP0098,2026-01-12,GENERAL,2026-01-12 08:30:00,2026-01-12 18:56:00,540,0,0,86,PRESENT
EMP0098,2026-01-13,GENERAL,2026-01-13 08:30:00,2026-01-13 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-01-14,GENERAL,2026-01-14 08:30:00,2026-01-14 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-01-15,GENERAL,2026-01-15 08:30:00,2026-01-15 18:17:00,540,0,0,47,PRESENT
EMP0098,2026-01-16,GENERAL,2026-01-16 08:30:00,2026-01-16 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-01-19,GENERAL,2026-01-19 08:30:00,2026-01-19 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-01-20,GENERAL,2026-01-20 08:30:00,2026-01-20 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-01-21,GENERAL,2026-01-21 08:30:00,2026-01-21 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-01-22,GENERAL,2026-01-22 08:30:00,2026-01-22 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-01-23,GENERAL,2026-01-23 08:30:00,2026-01-23 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-01-26,GENERAL,2026-01-26 08:30:00,2026-01-26 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-01-27,GENERAL,2026-01-27 08:30:00,2026-01-27 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-01-28,GENERAL,2026-01-28 08:30:00,2026-01-28 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-01-29,GENERAL,2026-01-29 08:30:00,2026-01-29 19:12:00,540,0,0,102,PRESENT
EMP0098,2026-01-30,GENERAL,2026-01-30 08:30:00,2026-01-30 17:43:00,523,0,17,30,PRESENT
EMP0098,2026-02-02,GENERAL,2026-02-02 08:30:00,2026-02-02 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-02-03,GENERAL,2026-02-03 08:30:00,2026-02-03 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-02-04,GENERAL,,,0,0,0,0,HOLIDAY
EMP0098,2026-02-05,GENERAL,2026-02-05 08:30:00,2026-02-05 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-02-06,GENERAL,2026-02-06 08:30:00,2026-02-06 19:18:00,540,0,0,108,PRESENT
EMP0098,2026-02-09,GENERAL,2026-02-09 08:30:00,2026-02-09 18:55:00,540,0,0,85,PRESENT
EMP0098,2026-02-10,GENERAL,2026-02-10 08:30:00,2026-02-10 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-02-11,GENERAL,2026-02-11 08:30:00,2026-02-11 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-02-12,GENERAL,2026-02-12 08:30:00,2026-02-12 17:11:00,521,0,19,0,PRESENT
EMP0098,2026-02-13,GENERAL,2026-02-13 08:30:00,2026-02-13 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-02-16,GENERAL,2026-02-16 08:30:00,2026-02-16 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-02-17,GENERAL,2026-02-17 08:30:00,2026-02-17 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-02-18,GENERAL,2026-02-18 08:30:00,2026-02-18 18:08:00,540,0,0,38,PRESENT
EMP0098,2026-02-19,GENERAL,2026-02-19 08:30:00,2026-02-19 19:27:00,540,0,0,117,PRESENT
EMP0098,2026-02-20,GENERAL,2026-02-20 08:30:00,2026-02-20 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-02-23,GENERAL,2026-02-23 08:30:00,2026-02-23 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-02-24,GENERAL,2026-02-24 09:06:00,2026-02-24 17:30:00,504,36,0,0,PRESENT
EMP0098,2026-02-25,GENERAL,2026-02-25 08:30:00,2026-02-25 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-02-26,GENERAL,2026-02-26 08:30:00,2026-02-26 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-02-27,GENERAL,2026-02-27 08:30:00,2026-02-27 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-03-02,GENERAL,2026-03-02 08:30:00,2026-03-02 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-03-03,GENERAL,2026-03-03 08:30:00,2026-03-03 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-03-04,GENERAL,2026-03-04 08:30:00,2026-03-04 18:10:00,540,0,0,40,PRESENT
EMP0098,2026-03-05,GENERAL,2026-03-05 08:30:00,2026-03-05 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-03-06,GENERAL,2026-03-06 08:30:00,2026-03-06 19:16:00,540,0,0,106,PRESENT
EMP0098,2026-03-09,GENERAL,2026-03-09 08:30:00,2026-03-09 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-03-10,GENERAL,2026-03-10 08:30:00,2026-03-10 17:13:00,523,0,17,0,PRESENT
EMP0098,2026-03-11,GENERAL,2026-03-11 08:30:00,2026-03-11 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-03-12,GENERAL,2026-03-12 08:30:00,2026-03-12 19:07:00,540,0,0,97,PRESENT
EMP0098,2026-03-13,GENERAL,2026-03-13 08:30:00,2026-03-13 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-03-16,GENERAL,2026-03-16 08:30:00,2026-03-16 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-03-17,GENERAL,2026-03-17 08:30:00,2026-03-17 13:00:00,270,0,0,0,HALF_DAY
EMP0098,2026-03-18,GENERAL,2026-03-18 08:30:00,2026-03-18 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-03-19,GENERAL,,,0,0,0,0,ABSENT
EMP0098,2026-03-20,GENERAL,2026-03-20 08:46:00,2026-03-20 18:53:00,515,16,9,92,PRESENT
EMP0098,2026-03-23,GENERAL,2026-03-23 08:30:00,2026-03-23 18:17:00,540,0,0,47,PRESENT
EMP0098,2026-03-24,GENERAL,2026-03-24 08:30:00,2026-03-24 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-03-25,GENERAL,2026-03-25 08:30:00,2026-03-25 19:26:00,540,0,0,116,PRESENT
EMP0098,2026-03-26,GENERAL,2026-03-26 08:30:00,2026-03-26 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-03-27,GENERAL,2026-03-27 08:30:00,2026-03-27 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-03-30,GENERAL,2026-03-30 08:30:00,2026-03-30 19:01:00,540,0,0,91,PRESENT
EMP0098,2026-03-31,GENERAL,2026-03-31 08:30:00,2026-03-31 19:02:00,540,0,0,92,PRESENT
EMP0098,2026-04-01,GENERAL,2026-04-01 08:30:00,2026-04-01 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-04-02,GENERAL,2026-04-02 08:30:00,2026-04-02 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-04-03,GENERAL,,,0,0,0,0,ABSENT
EMP0098,2026-04-06,GENERAL,2026-04-06 08:30:00,2026-04-06 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-04-07,GENERAL,2026-04-07 08:30:00,2026-04-07 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-04-08,GENERAL,2026-04-08 08:30:00,2026-04-08 19:09:00,540,0,0,99,PRESENT
EMP0098,2026-04-09,GENERAL,2026-04-09 08:30:00,2026-04-09 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-04-10,GENERAL,2026-04-10 08:30:00,2026-04-10 19:10:00,540,0,0,100,PRESENT
EMP0098,2026-04-13,GENERAL,2026-04-13 08:30:00,2026-04-13 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-04-14,GENERAL,2026-04-14 08:30:00,2026-04-14 18:25:00,540,0,0,55,PRESENT
EMP0098,2026-04-15,GENERAL,2026-04-15 08:30:00,2026-04-15 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-04-16,GENERAL,2026-04-16 08:30:00,2026-04-16 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-04-17,GENERAL,2026-04-17 08:30:00,2026-04-17 19:03:00,540,0,0,93,PRESENT
EMP0098,2026-04-20,GENERAL,2026-04-20 08:30:00,2026-04-20 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-04-21,GENERAL,2026-04-21 08:30:00,2026-04-21 19:11:00,540,0,0,101,PRESENT
EMP0098,2026-04-22,GENERAL,2026-04-22 08:30:00,2026-04-22 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-04-23,GENERAL,2026-04-23 08:30:00,2026-04-23 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-04-24,GENERAL,2026-04-24 08:30:00,2026-04-24 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-04-27,GENERAL,2026-04-27 08:30:00,2026-04-27 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-04-28,GENERAL,2026-04-28 08:30:00,2026-04-28 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-04-29,GENERAL,2026-04-29 08:54:00,2026-04-29 17:30:00,516,24,0,0,PRESENT
EMP0098,2026-04-30,GENERAL,2026-04-30 08:30:00,2026-04-30 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-05-01,GENERAL,,,0,0,0,0,HOLIDAY
EMP0098,2026-05-04,GENERAL,2026-05-04 08:30:00,2026-05-04 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-05-05,GENERAL,2026-05-05 08:30:00,2026-05-05 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-05-06,GENERAL,2026-05-06 08:30:00,2026-05-06 19:06:00,540,0,0,96,PRESENT
EMP0098,2026-05-07,GENERAL,2026-05-07 08:30:00,2026-05-07 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-05-08,GENERAL,2026-05-08 08:30:00,2026-05-08 17:35:00,529,0,11,16,PRESENT
EMP0098,2026-05-11,GENERAL,2026-05-11 08:30:00,2026-05-11 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-05-12,GENERAL,2026-05-12 08:30:00,2026-05-12 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-05-13,GENERAL,2026-05-13 08:30:00,2026-05-13 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-05-14,GENERAL,2026-05-14 08:51:00,2026-05-14 17:30:00,519,21,0,0,PRESENT
EMP0098,2026-05-15,GENERAL,2026-05-15 08:30:00,2026-05-15 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-05-18,GENERAL,2026-05-18 08:30:00,2026-05-18 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-05-19,GENERAL,2026-05-19 08:30:00,2026-05-19 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-05-20,GENERAL,2026-05-20 08:30:00,2026-05-20 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-05-21,GENERAL,2026-05-21 08:30:00,2026-05-21 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-05-22,GENERAL,2026-05-22 08:30:00,2026-05-22 17:01:00,511,0,29,0,PRESENT
EMP0098,2026-05-25,GENERAL,2026-05-25 08:30:00,2026-05-25 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-05-26,GENERAL,2026-05-26 08:30:00,2026-05-26 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-05-27,GENERAL,2026-05-27 08:30:00,2026-05-27 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-05-28,GENERAL,2026-05-28 08:30:00,2026-05-28 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-05-29,GENERAL,2026-05-29 08:30:00,2026-05-29 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-06-01,GENERAL,2026-06-01 08:30:00,2026-06-01 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-06-02,GENERAL,2026-06-02 08:30:00,2026-06-02 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-06-03,GENERAL,2026-06-03 08:30:00,2026-06-03 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-06-04,GENERAL,2026-06-04 08:30:00,2026-06-04 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-06-05,GENERAL,2026-06-05 08:30:00,2026-06-05 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-06-08,GENERAL,2026-06-08 08:30:00,2026-06-08 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-06-09,GENERAL,2026-06-09 08:30:00,2026-06-09 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-06-10,GENERAL,2026-06-10 08:30:00,2026-06-10 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-06-11,GENERAL,2026-06-11 08:30:00,2026-06-11 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-06-12,GENERAL,2026-06-12 08:30:00,2026-06-12 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-06-15,GENERAL,2026-06-15 08:30:00,2026-06-15 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-06-16,GENERAL,2026-06-16 08:30:00,2026-06-16 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-06-17,GENERAL,2026-06-17 08:30:00,2026-06-17 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-06-18,GENERAL,2026-06-18 08:30:00,2026-06-18 18:59:00,540,0,0,89,PRESENT
EMP0098,2026-06-19,GENERAL,2026-06-19 08:30:00,2026-06-19 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-06-22,GENERAL,2026-06-22 08:30:00,2026-06-22 18:25:00,540,0,0,55,PRESENT
EMP0098,2026-06-23,GENERAL,2026-06-23 08:30:00,2026-06-23 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-06-24,GENERAL,2026-06-24 08:30:00,2026-06-24 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-06-25,GENERAL,2026-06-25 08:30:00,2026-06-25 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-06-26,GENERAL,2026-06-26 08:30:00,2026-06-26 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-06-29,GENERAL,2026-06-29 08:30:00,2026-06-29 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-06-30,GENERAL,2026-06-30 08:30:00,2026-06-30 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-07-01,GENERAL,2026-07-01 08:30:00,2026-07-01 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-07-02,GENERAL,2026-07-02 08:30:00,2026-07-02 19:30:00,540,0,0,120,PRESENT
EMP0098,2026-07-03,GENERAL,2026-07-03 08:30:00,2026-07-03 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-07-06,GENERAL,2026-07-06 08:30:00,2026-07-06 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-07-07,GENERAL,2026-07-07 08:30:00,2026-07-07 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-07-08,GENERAL,2026-07-08 08:30:00,2026-07-08 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-07-09,GENERAL,2026-07-09 08:30:00,2026-07-09 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-07-10,GENERAL,2026-07-10 08:30:00,2026-07-10 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-07-13,GENERAL,2026-07-13 08:30:00,2026-07-13 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-07-14,GENERAL,2026-07-14 08:30:00,2026-07-14 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-07-15,GENERAL,2026-07-15 08:30:00,2026-07-15 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-07-16,GENERAL,2026-07-16 08:30:00,2026-07-16 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-07-17,GENERAL,2026-07-17 08:30:00,2026-07-17 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-07-20,GENERAL,2026-07-20 08:30:00,2026-07-20 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-07-21,GENERAL,2026-07-21 08:30:00,2026-07-21 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-07-22,GENERAL,2026-07-22 08:30:00,2026-07-22 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-07-23,GENERAL,2026-07-23 08:30:00,2026-07-23 17:03:00,513,0,27,0,PRESENT
EMP0098,2026-07-24,GENERAL,2026-07-24 08:30:00,2026-07-24 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-07-27,GENERAL,2026-07-27 08:30:00,2026-07-27 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-07-28,GENERAL,2026-07-28 08:30:00,2026-07-28 18:44:00,540,0,0,74,PRESENT
EMP0098,2026-07-29,GENERAL,2026-07-29 08:30:00,2026-07-29 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-07-30,GENERAL,2026-07-30 08:30:00,2026-07-30 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-07-31,GENERAL,2026-07-31 08:30:00,2026-07-31 17:20:00,530,0,10,0,PRESENT
EMP0098,2026-08-03,GENERAL,2026-08-03 08:30:00,2026-08-03 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-08-04,GENERAL,2026-08-04 08:30:00,2026-08-04 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-08-05,GENERAL,2026-08-05 08:30:00,2026-08-05 18:02:00,540,0,0,32,PRESENT
EMP0098,2026-08-06,GENERAL,2026-08-06 08:30:00,2026-08-06 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-08-07,GENERAL,2026-08-07 08:30:00,2026-08-07 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-08-10,GENERAL,,,0,0,0,0,LEAVE
EMP0098,2026-08-11,GENERAL,2026-08-11 08:30:00,2026-08-11 17:52:00,540,0,0,22,PRESENT
EMP0098,2026-08-12,GENERAL,2026-08-12 08:30:00,2026-08-12 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-08-13,GENERAL,2026-08-13 08:30:00,2026-08-13 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-08-14,GENERAL,,,0,0,0,0,ABSENT
EMP0098,2026-08-17,GENERAL,2026-08-17 08:30:00,2026-08-17 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-08-18,GENERAL,2026-08-18 08:30:00,2026-08-18 17:30:00,540,0,0,0,PRESENT
EMP0098,2026-08-19,GENERAL,2026-08-19 08:30:00,2026-08-19 17:30:00,540,0,0,0,PRESENT
